param,gene,rhat,ess_bulk,ess_tail,rhat_issue,ess_issue
gamma,EPPIN-WFDC6,1.0003257249512596,2770.8446455104877,2543.6408467572824,False,False
gamma,KRTAP17-1,1.0006564105770313,3277.3857681024483,2118.3855698601924,False,False
gamma,TVP23C,1.0008861123610406,2882.2587109794194,2327.2733404975447,False,False
gamma,KLHL24,1.0003561619927988,3598.935780569287,1860.4891509826134,False,False
gamma,OR9Q1,1.000146992764682,2979.713437623752,2500.0065131770657,False,False
gamma,RBM43,1.001239874317945,3078.9128028749346,2345.7995926103126,False,False
gamma,C2orf91,1.0009772197500657,3161.963186940635,1767.9010076388136,False,False
gamma,PPA1,1.0000382124550116,3247.8815424999157,2326.3681840106165,False,False
gamma,FMOD,1.0010504767935526,3188.0847077610633,2379.407859832784,False,False
gamma,RFWD3,1.0004146536831342,3112.1893081504895,2126.8242240680247,False,False
gamma,CEP350,1.0013382989536974,3338.851845485953,2234.9190675636346,False,False
gamma,NXF2B,1.0011147076726987,3078.02511377576,2411.536547410387,False,False
gamma,FURIN,1.0007580353733467,2860.836482490419,2210.6583482615524,False,False
gamma,KRT86,1.0001231917884001,2932.950294759088,1700.1441552224762,False,False
gamma,SLC38A5,1.0011906173710192,3346.5553115441085,2415.444523335719,False,False
gamma,C11orf65,1.0013024588332442,2707.5842691428925,1800.5194956603882,False,False
gamma,RPL29,1.0003729895203186,3578.96425085493,2025.6189548051432,False,False
gamma,PIFO,1.0010527505117879,2891.5111924907533,2333.382903801692,False,False
gamma,ZFYVE9,1.0004855602002327,3388.9377452711865,2030.4465162594693,False,False
gamma,CABLES2,1.0044231656542226,3078.437205367144,2116.400121923796,False,False
gamma,BIN2,1.0023747516680104,3016.406410132376,2249.7957367198355,False,False
gamma,STC1,1.0006800441610946,3492.446396664821,2560.847969855635,False,False
gamma,TMPRSS11E,0.9994002542477303,3270.2160124294624,2599.776936671999,False,False
gamma,CLTCL1,1.0041411479855298,3781.7664211582887,2471.7298736533653,False,False
gamma,TBC1D19,1.0011506560360233,3794.4087807902356,2354.51813706495,False,False
gamma,RABIF,0.9997681623440008,2882.6429554746505,2052.9785779554086,False,False
gamma,MYCBP2,0.9992221027241157,3501.6619956691093,2107.5736567301333,False,False
gamma,2023-03-02 00,0.9998505862156694,2312.398477905361,2262.573056323189,False,False
gamma,OR4M2,1.0008188287161899,2730.8545952129316,1851.8528275982378,False,False
gamma,UGT2A3,0.9996523674374967,3492.9249869682017,2343.1755310193957,False,False
gamma,TCERG1,1.0005805872807774,3619.1664645263536,2320.9279315021563,False,False
gamma,PPARGC1B,1.0000448706262415,3060.666621882377,2422.084258925412,False,False
gamma,SNF8,1.0019983065842937,2947.735416290533,1834.4484909992295,False,False
gamma,ASXL3,1.0009722396814693,3271.9450033095595,2178.3008654963337,False,False
gamma,SLC45A3,1.001015538327517,3022.0662063043887,2173.3740655905794,False,False
gamma,PTMS,1.0002171259015438,3341.672583866264,2177.4976389707176,False,False
gamma,MICAL3,1.0016424259375727,3599.94282565626,1885.1449037655705,False,False
gamma,HIST2H2BE,0.9999920102119703,2988.265316475624,2440.06038783019,False,False
gamma,RPS29,0.999939372134948,3434.2747485973364,2348.051634459665,False,False
gamma,KLHL34,1.0007174545624,2797.9452420102466,2314.7600169755087,False,False
gamma,RD3L,1.0007405717467797,2789.6665412388215,2180.9771209843598,False,False
gamma,CORIN,1.0004462134529057,4724.2277086063805,2090.463861855114,False,False
gamma,SFXN1,1.0004654776706396,3413.7439742203496,2203.8650731796347,False,False
gamma,KEL,1.0004197515295288,3291.7146648586063,2142.2697263716855,False,False
gamma,CDX4,0.9997503357024626,3313.155400448197,2183.8112109533063,False,False
gamma,HNF1A,1.0001040719641425,3589.608699527945,2449.314368606173,False,False
gamma,ARMCX2,1.0006564060147196,4496.924761779882,2358.765917315582,False,False
gamma,NR1H3,0.9999262069953193,3376.4095612027795,2293.2301539332475,False,False
gamma,TCAF1,0.9998326387040998,3883.7217346955804,2260.9254876135988,False,False
gamma,HRH3,0.9996116674066746,3967.222343032321,2366.9459174391495,False,False
gamma,NAMPT,1.0017195790088131,3205.917599904616,2028.7564744913961,False,False
gamma,SMG1,0.9999574412408021,3698.037351939909,2251.5877199507363,False,False
gamma,ACAT1,1.0007105602056117,3941.05112702964,2023.4663007633324,False,False
gamma,CRYGB,0.9997215418136428,3132.5420411629766,2013.44484523383,False,False
gamma,BTBD3,1.0002123864868355,3993.189928660361,2397.006361570983,False,False
gamma,TMEM105,0.9994472411868832,3573.9410077176176,1910.36325745966,False,False
gamma,COCH,1.0006930513185597,3120.6879080674275,2325.81498596436,False,False
gamma,FAM227A,1.0004003183437546,3306.2048945278425,1994.9107510585718,False,False
gamma,CHAD,1.0017495046326903,3105.8978447678255,2089.3017940661007,False,False
gamma,HIST1H3B,1.0005293950434813,3701.3959577645305,2320.231135868671,False,False
gamma,RAB18,1.0004758282333248,3313.5552047987594,2339.452344176124,False,False
gamma,TNXB,1.001092249282633,3390.1376446477384,2327.647246783337,False,False
gamma,MT1HL1,1.0021122247827055,2913.1260227322127,2251.6283669495047,False,False
gamma,SPPL2C,1.0012352055060965,4278.243382610894,2049.958029978616,False,False
gamma,ANGPT2,1.0029591287845745,3253.7428122772485,2179.072710518804,False,False
gamma,RAD18,1.0007358995927866,3405.5729925747655,2250.4626548202855,False,False
gamma,OR2W5,1.002474812916593,3366.3782071384962,2276.8301166940782,False,False
gamma,INSR,1.0000702411380502,3290.107786565766,2104.128288190752,False,False
gamma,ZNF654,1.0022633311133908,2893.55348357249,2449.6907365205475,False,False
gamma,GFPT2,1.0006145722197788,2849.8399389561714,2275.0842293047317,False,False
gamma,TP53TG5,1.001100970795164,3635.8728698043415,2088.6619422891986,False,False
gamma,ZFYVE26,1.0001225464006762,3048.784042118042,2593.2354421558293,False,False
gamma,ANKRD13A,1.0000153225585724,3136.8007555424238,2046.875599075176,False,False
gamma,GAPDH,1.00087701384013,3020.2834639150747,1695.4427960918988,False,False
gamma,TSKU,1.0022715986365147,2934.9785940171264,1953.5553734055216,False,False
gamma,OR3A3,1.0029098421184857,3965.3979631290654,2305.8711891264297,False,False
gamma,CAMK4,0.9994032784900194,3799.720483148092,2042.092034185995,False,False
gamma,BEND2,1.0014808493200662,3644.1572062880114,2248.5445233799514,False,False
gamma,LOC100287036,1.000095077750913,3766.632964785855,2296.8713362558674,False,False
gamma,ZRANB2,1.000288317208619,3053.380386129633,2338.854486001542,False,False
gamma,CCDC102A,1.0004222596118906,3319.03707228541,1957.0658796668697,False,False
gamma,ATF5,1.0001296027895132,3069.531356666811,2143.5951404750185,False,False
gamma,MAPK6,1.002552564559232,2443.9918258913817,2250.3069314032027,False,False
gamma,TMEM108,1.0012926045824384,3735.226340408296,2470.841523633951,False,False
gamma,ARMC8,1.000163174580794,2722.1627645770045,2319.596301647957,False,False
gamma,ZNF79,1.000757113650254,3309.362001108975,1998.0196015116078,False,False
gamma,TRAP1,1.0002740876465728,3185.7513523637463,2227.756559705158,False,False
gamma,CHST8,1.000823308032166,2985.4500527853374,2130.233548063962,False,False
gamma,OR2L8,1.0040276080290882,4168.6872656173255,2065.3874418840714,False,False
gamma,CYP4X1,1.000840840108293,2661.7198885029006,2267.316732587705,False,False
gamma,VSTM4,1.0015112073562256,3174.5190068785046,2217.984619862659,False,False
gamma,ADCK2,0.9997978589081471,3069.746511548309,2461.0369650737825,False,False
gamma,MAP3K3,1.0021537106748828,3065.0364633786703,2243.50319451905,False,False
gamma,TMCO2,1.0011686031881122,3604.119138078386,2443.022302570191,False,False
gamma,C7orf57,1.0012197957233575,2819.8063613148424,2347.366372280379,False,False
gamma,TXNDC11,1.0012168364281047,2729.7525037911964,2438.4050197095335,False,False
gamma,MOBP,1.002179607958162,3309.4823806412082,2381.334014109352,False,False
gamma,C9orf135,1.0006958871029266,3706.760130360533,2592.057983290898,False,False
gamma,AVPR1B,1.0009651696583721,3498.1445370413944,2179.047267379492,False,False
gamma,ARMC3,1.0003393543303873,3123.3871642190566,1867.30550086164,False,False
gamma,YKT6,1.0009325057665266,2798.838381591906,2320.23944922978,False,False
gamma,KLHL20,1.001320676936388,3467.1348395994455,2121.414803838026,False,False
gamma,ZNF154,0.9998656532047421,3508.8455937183207,2314.4134853738146,False,False
gamma,DPPA2,1.000465972014234,2698.6697114765657,2375.7869411590887,False,False
gamma,KLF11,1.0008633166683298,3720.695353702524,2141.0476169753874,False,False
gamma,CCDC124,1.000076675460908,3587.64809951233,2298.227374760711,False,False
gamma,SNAPC2,1.0001807849347206,2999.865550873979,2241.3451511936278,False,False
gamma,FAM71F1,1.0012500095611168,3261.062817957908,2151.4229985147726,False,False
gamma,FAM175B,1.001191222418535,2599.587431450694,2050.6863531395124,False,False
gamma,DDX24,1.00097580345903,3267.25765496047,2543.920534429432,False,False
gamma,USH1C,1.0004460260356804,3607.02512436125,1908.867390868399,False,False
gamma,UBA1,1.0011155820198068,2773.252474911076,2246.5787390110813,False,False
gamma,LMNTD2,1.000164696744835,3231.6088154180607,2331.410189401494,False,False
gamma,PTPRF,1.0004648709070507,3457.3796569415326,2130.6221978582093,False,False
gamma,NUP133,1.0004066386499808,2366.7533607374835,1931.5401001163436,False,False
gamma,OTOF,1.0000290341951161,3166.12471925855,2369.950982898153,False,False
gamma,C7orf73,1.0010528768898566,3007.3751254254994,2114.5449630826915,False,False
gamma,POLR1D,1.0012070087110934,3145.8671392425426,2116.393364771422,False,False
gamma,MED31,1.0015542214525848,3433.0039606852815,2138.790705805893,False,False
gamma,OR5M9,0.9999794835992364,3682.6705510464662,2277.261587102807,False,False
gamma,GTF2A2,1.000082359916701,3673.5559779662613,2525.3077933620025,False,False
gamma,SERTAD2,1.0014037885868832,2836.0732831987393,1982.6406067876403,False,False
gamma,UCN2,1.0009682350082028,3757.630564949743,2189.5271600731803,False,False
gamma,MCRS1,1.0005342396829515,2766.794537166802,2320.4418667588593,False,False
gamma,REV1,1.000259893486119,3541.0772574757534,2255.47759541585,False,False
gamma,PDRG1,1.0032673516856399,4157.299522353034,2202.450250302518,False,False
gamma,CIAO1,1.0009799189395219,3236.851540564205,2275.6319037511958,False,False
gamma,ITGA6,1.0002285763572965,3222.372042363441,2075.096094676187,False,False
gamma,ABCB7,1.0004903415766875,3186.2331689083767,2039.1734961995714,False,False
gamma,DCAF15,1.001255455462407,3896.792451583376,2220.824562656791,False,False
gamma,PCGF5,0.9998758197840807,3827.445093615371,2209.6754202909397,False,False
gamma,PCID2,1.0023964111970403,3191.5612742440726,1713.3145803473542,False,False
gamma,PABPC1,0.999667978492419,3725.542350179369,2055.2243499831234,False,False
gamma,MAML1,0.9997301671579141,3511.5612971230507,2249.0826398674117,False,False
gamma,UHRF1,1.0003317931527598,3025.1078120913917,2359.430200193515,False,False
gamma,SEC23IP,1.00104036031981,4166.966958213866,2400.667568257819,False,False
gamma,FAM180A,1.0020152163454419,3562.1336451243437,2247.382735977683,False,False
gamma,RABGEF1,0.9995028617371388,3935.9965213793353,2316.4137313478695,False,False
gamma,PIK3CD,0.9997220102947052,4960.889077495858,2250.2480442154733,False,False
gamma,DYNLL1,1.001766281814449,3970.8692579494714,2137.0295837228987,False,False
gamma,FOXP1,1.0010021971943315,3526.9398241007843,2374.199419178017,False,False
gamma,DIS3,1.00080922211971,2987.47061409109,2139.066856870068,False,False
gamma,SMARCD1,1.0003991548374,4131.245366092001,2205.077392312457,False,False
gamma,ZC3H12A,1.0001724363665065,4110.56312872728,2343.87124070035,False,False
gamma,RAC2,0.9996463728264506,4035.883968183155,2025.9112583479064,False,False
gamma,DPAGT1,1.001703942381426,4141.633695265456,2018.9776512785477,False,False
gamma,BCL11B,0.9997962885653071,4055.286291265769,2266.888558515853,False,False
gamma,SLC39A7,1.0005704785848808,3621.039195064566,2502.509219250786,False,False
gamma,FAM89A,0.9998288930054955,3183.50842724461,2204.8130499805957,False,False
gamma,EIF3D,1.000794855531603,3836.1139358112655,1964.440649377191,False,False
gamma,EIF3F,1.002854449224497,2897.5298197920515,2297.5149689148984,False,False
gamma,UAP1,1.0018962083013352,4545.343718232543,2122.161782616387,False,False
gamma,MAP4K1,1.000865969231322,4055.797449980455,2200.455666986869,False,False
gamma,GANAB,0.9997999764371214,3850.0430293607133,2267.0520927536413,False,False
gamma,SNAPC1,1.0003043422580138,3703.4827906065425,2246.4504712805197,False,False
gamma,CCNC,1.0003267449281734,3097.0116571918534,2429.467623568448,False,False
gamma,HYPK,1.0039806107338671,3091.971781216933,2395.0553992612427,False,False
gamma,PEX1,1.0001271945289836,3756.664309479449,2268.416288914975,False,False
gamma,WNT1,1.0010035582528818,3591.4745999592383,2330.4527119754794,False,False
gamma,ASNA1,1.0017298158455572,3334.323220725364,2098.5276112787096,False,False
gamma,KEAP1,1.001616428148612,3530.7466292306317,2413.18635738225,False,False
gamma,HIST1H1B,1.001179596430363,3394.194117046365,1953.7231195077109,False,False
gamma,STUB1,1.0013123362800707,4195.204930951471,2241.702434684906,False,False
gamma,DNM1L,1.000110990249488,3516.5882360107885,2004.7395020611589,False,False
gamma,PIK3R1,1.001090270463118,3740.3046143733377,2299.4081121897625,False,False
gamma,ARPC2,0.9996444861790166,3764.408895096645,2179.947048906562,False,False
gamma,TAF2,1.000747700167984,3175.0680460299295,2316.0939181942554,False,False
gamma,POU2F2,1.0012585456427892,3012.3176221379695,2169.249614011297,False,False
gamma,HDAC3,1.0020599846383191,3413.4060322149207,2142.3674794070153,False,False
gamma,GPATCH8,1.0006322588920304,4052.5345062732304,2048.9047331918387,False,False
gamma,DHX36,0.9998902079382976,3463.7322715840164,1874.754802446977,False,False
gamma,CRTC2,0.9995829333389786,3473.2075854570703,2297.0569747627324,False,False
gamma,MAP7D1,1.0007190611515686,3322.6282957251774,2067.8060315683992,False,False
gamma,HNRNPA2B1,0.9999155247076253,3714.5134893269824,2258.44706646142,False,False
gamma,EIF3E,1.001775680208076,3359.499482139741,2287.2907724447355,False,False
gamma,MIDN,1.003361720975955,2959.71386887058,2019.6551579889185,False,False
gamma,UBE2N,1.0009085941045843,3197.5060110857366,2309.1840337510225,False,False
gamma,GPR153,1.0026227595848496,3285.711966422012,2240.692223727631,False,False
gamma,PDE7B,1.0013873104169522,3155.37993054995,1825.341158894596,False,False
gamma,IL10RB,1.0040273067983063,3848.8416834362088,2323.3158631106057,False,False
gamma,ESD,1.0008529368866597,4252.591959345722,2320.773049639597,False,False
gamma,NPHP4,1.0049025242944534,4000.657744366848,2040.4872999587278,False,False
gamma,GPRIN1,0.99988360968336,4322.357224783043,2534.2798463130716,False,False
gamma,PRB4,0.9998062606193965,3592.4260779021856,2300.8266041696634,False,False
gamma,TERT,1.0000274232341968,3866.524347457597,2192.5712834575284,False,False
gamma,SYCE2,1.00148952822062,3291.886058344046,2008.4209563308295,False,False
gamma,CCDC88C,1.000922601054797,3129.5315590986665,2112.422826857115,False,False
gamma,SMARCA2,1.0006549126542106,3295.877116323975,2154.21945330767,False,False
gamma,UTP3,1.001547078570669,3919.522036056759,2183.3061047547226,False,False
gamma,RASSF10,1.0009813061795567,3700.6267348547117,2115.1160121692865,False,False
gamma,BRF2,1.0019795282350172,3992.9418838620895,2160.8504824525617,False,False
gamma,LBH,1.001124827496332,3830.7071522848446,2144.3292247533645,False,False
gamma,MATK,1.0018944059225876,3443.0911970316133,2007.7778185558686,False,False
gamma,SHANK2,1.002329613206537,3293.8949723472588,1565.794494819691,False,False
gamma,NDUFB11,0.9998169309496437,3834.1483766864562,2319.681996551867,False,False
gamma,MRC1,1.0009357406911736,3456.7108736518003,2140.1683068108737,False,False
gamma,ZNF232,1.0025622188243322,3704.7719039965095,1930.3379012038922,False,False
gamma,GLMP,1.0000759600556237,3708.89025685636,2247.3349374299178,False,False
gamma,PRRG2,0.9997677201314416,4000.1289114164033,2198.3514390955543,False,False
gamma,CD9,1.0002107122100055,3464.4079188987025,2434.052880070245,False,False
gamma,PPP1R14A,1.0016217444991034,2994.931828743886,2098.645610390788,False,False
gamma,ALS2CL,0.9997348356178805,4283.383429599664,2032.5510117802075,False,False
gamma,TSR2,1.0004168349642024,4138.70088389977,2515.475408454763,False,False
gamma,FUBP1,0.999775889298546,3304.6198145260073,2199.9414394523187,False,False
gamma,RANGAP1,1.0005028308605246,3174.2323364677927,2126.1719236910353,False,False
gamma,MGAT2,1.0002888207366885,4145.345022892983,2602.921269748268,False,False
gamma,NOMO1,1.004534954592251,2951.180372184289,2065.9256401303787,False,False
gamma,SIX2,1.0014818981472278,3479.0568918744766,2148.184806549578,False,False
gamma,RECQL4,1.0027476134708149,2676.445601531004,2008.611342908815,False,False
gamma,ITFG1,1.0049727170321734,3635.6179017071718,2375.0837425285326,False,False
gamma,ACSL3,0.9996596262326009,3007.714415972186,2083.5290826788987,False,False
