gene,beta_mean_nuts,beta_sd_nuts,psp_nuts,lfsr_nuts,psp_draws,lfsr_draws,p_beta_gt_0,p_beta_lt_0,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,n_obs,n_sgrna,n_sample,chains,draws,tune,hit
PLA2G4C,-0.1311534336774154,0.1217800339747784,0.1395,0.1395,0.1395,0.1395,0.1395,0.8605,0.0855,0.0,16,4,4,2,1000,1000,False
PLAGL2,0.1713715963992553,0.160411124966259,0.8575,0.1424999999999999,0.8575,0.14249999999999996,0.8575,0.1425,0.2115,0.018,16,4,4,2,1000,1000,False
PLBD1,0.1634683415653064,0.1129116417581965,0.9265,0.0735,0.9265,0.07350000000000001,0.9265,0.0735,0.116,0.0015,16,4,4,2,1000,1000,False
PLCG1,0.2760551262386416,0.1168844278922479,0.992,0.008,0.992,0.008000000000000007,0.992,0.008,0.424,0.0325,16,4,4,2,1000,1000,False
PLCXD3,-0.1693974826314044,0.1053437366181967,0.055,0.055,0.055,0.055,0.055,0.945,0.1085,0.0,16,4,4,2,1000,1000,False
PLD1,-0.1644598601841028,0.1207494527831618,0.0955,0.0955,0.0955,0.0955,0.0955,0.9045,0.123,0.0035,16,4,4,2,1000,1000,False
PLD3,-0.1121855419492844,0.1090034391127103,0.152,0.152,0.152,0.152,0.152,0.848,0.043,0.0,16,4,4,2,1000,1000,False
PLGLB1,-0.245409515082883,0.1032703095688299,0.0,0.0,0.0,0.0,0.0,1.0,0.23255813953488372,0.0,16,4,4,2,1000,1000,False
PLK5,0.198526454335209,0.1037074353009749,0.9705,0.0294999999999999,0.9705,0.02949999999999997,0.9705,0.0295,0.1675,0.0025,16,4,4,2,1000,1000,False
PLRG1,0.457376271632916,0.1281685367529935,1.0,0.0,1.0,0.0,1.0,0.0,0.8372093023255814,0.37209302325581395,16,4,4,2,1000,1000,False
PMAIP1,0.1624167792231355,0.1185706691914502,0.9115,0.0885,0.9115,0.08850000000000002,0.9115,0.0885,0.1235,0.002,16,4,4,2,1000,1000,False
PMM2,0.1546376328574918,0.110365828185025,0.916,0.0839999999999999,0.916,0.08399999999999996,0.916,0.084,0.0985,0.0,16,4,4,2,1000,1000,False
PMPCB,0.2661154477123149,0.1409547922333004,0.9534883720930232,0.0465116279069767,0.9534883720930233,0.046511627906976716,0.9534883720930233,0.046511627906976744,0.3953488372093023,0.046511627906976744,16,4,4,2,1000,1000,False
PNKP,0.1379750015545635,0.1049435104104956,0.899,0.1009999999999999,0.899,0.10099999999999998,0.899,0.101,0.054,0.0,16,4,4,2,1000,1000,False
PNPLA2,-0.0619890530077522,0.1005670465388901,0.255,0.255,0.255,0.255,0.255,0.745,0.0105,0.0,16,4,4,2,1000,1000,False
PNRC1,-0.1706668029451082,0.1166038468029105,0.0695,0.0695,0.0695,0.0695,0.0695,0.9305,0.13,0.003,16,4,4,2,1000,1000,False
POC1B-GALNT4,-0.1605484627257362,0.1182518889772329,0.088,0.088,0.088,0.088,0.088,0.912,0.114,0.0015,16,4,4,2,1000,1000,False
POGZ,0.0024395441103091,0.1695469579225703,0.495,0.495,0.8615,0.13849999999999996,0.8615,0.1385,0.175,0.006,16,4,4,2,1000,1000,False
POLB,0.2100733572437084,0.1113510862421492,0.9665,0.0334999999999999,0.9665,0.033499999999999974,0.9665,0.0335,0.1975,0.005,16,4,4,2,1000,1000,False
POLE3,-0.1472995729658355,0.1055325079497559,0.087,0.087,0.087,0.087,0.087,0.913,0.0725,0.0005,16,4,4,2,1000,1000,False
POLG,0.1284312850006701,0.148044607016767,0.8005,0.1995,0.8005,0.1995,0.8005,0.1995,0.122,0.0075,16,4,4,2,1000,1000,False
POLN,-0.1061558889354227,0.1141240704225089,0.17,0.17,0.17,0.17,0.17,0.83,0.0425,0.0,16,4,4,2,1000,1000,False
POLQ,-0.1351301754293412,0.1079877642034675,0.099,0.099,0.099,0.099,0.099,0.901,0.0625,0.0015,16,4,4,2,1000,1000,False
POLR1A,0.1414694858965268,0.10256873653358,0.919,0.0809999999999999,0.919,0.08099999999999996,0.919,0.081,0.055,0.0,16,4,4,2,1000,1000,False
POLR1D,-0.3125818846204962,0.1182376004677956,0.0,0.0,0.0,0.0,0.0,1.0,0.5116279069767442,0.023255813953488372,16,4,4,2,1000,1000,False
POLR2C,0.0245666041386078,0.1844614678339577,0.548,0.4519999999999999,0.8875,0.11250000000000004,0.8875,0.1125,0.2125,0.018,16,4,4,2,1000,1000,False
POLR2D,0.2358347295742167,0.1575352664239324,0.9305,0.0695,0.9305,0.0695,0.9305,0.0695,0.3385,0.045,16,4,4,2,1000,1000,False
POLR2E,0.1081005703822332,0.0982027098814006,0.866,0.134,0.866,0.134,0.866,0.134,0.0285,0.0,16,4,4,2,1000,1000,False
POLR2F,0.1684293738169543,0.1741391266125795,0.8325,0.1674999999999999,0.978,0.02200000000000002,0.978,0.022,0.577,0.13,16,4,4,2,1000,1000,False
POLR2G,0.1403921419873451,0.1510747114852581,0.8185,0.1815,0.8185,0.1815,0.8185,0.1815,0.149,0.011,16,4,4,2,1000,1000,False
POLR2H,0.2011553494796701,0.1106087978941454,0.961,0.039,0.961,0.039000000000000035,0.961,0.039,0.1835,0.0035,16,4,4,2,1000,1000,False
POLR2I,0.2240080385905582,0.1799851323871494,0.885,0.1149999999999999,0.9965,0.0034999999999999476,0.9965,0.0035,0.6775,0.2215,16,4,4,2,1000,1000,False
POLR2J3,0.2612974679412706,0.1079437462341098,0.994,0.006,0.994,0.006000000000000005,0.994,0.006,0.3565,0.0185,16,4,4,2,1000,1000,False
POLR2L,0.5972680944101201,0.1212500933638556,1.0,0.0,1.0,0.0,1.0,0.0,0.9905,0.7915,16,4,4,2,1000,1000,True
POLR2M,0.2060261490555075,0.1058134485027016,0.971,0.029,0.971,0.029000000000000026,0.971,0.029,0.181,0.0025,16,4,4,2,1000,1000,False
POLR3A,0.157822507600386,0.1123534580884722,0.922,0.0779999999999999,0.922,0.07799999999999996,0.922,0.078,0.098,0.0025,16,4,4,2,1000,1000,False
POLR3B,0.1552476350674077,0.0990653233852009,0.9405,0.0595,0.9405,0.0595,0.9405,0.0595,0.0755,0.0,16,4,4,2,1000,1000,False
POLR3E,0.192949639138282,0.0985973496212688,0.9775,0.0224999999999999,0.9775,0.022499999999999964,0.9775,0.0225,0.141,0.001,16,4,4,2,1000,1000,False
POLRMT,0.147655372182606,0.1218796781526466,0.8845,0.1155,0.8845,0.11550000000000005,0.8845,0.1155,0.102,0.0005,16,4,4,2,1000,1000,False
POM121,0.105883526041062,0.0960027648118888,0.873,0.127,0.873,0.127,0.873,0.127,0.0185,0.0,16,4,4,2,1000,1000,False
POMP,-0.1309452960421405,0.0987665939007093,0.095,0.095,0.095,0.095,0.095,0.905,0.041,0.0,16,4,4,2,1000,1000,False
POR,0.2219901179167504,0.1232557801859852,0.9534883720930232,0.0465116279069767,0.9534883720930233,0.046511627906976716,0.9534883720930233,0.046511627906976744,0.20930232558139536,0.023255813953488372,16,4,4,2,1000,1000,False
POSTN,-0.0978411168937625,0.1008969148803562,0.163,0.163,0.163,0.163,0.163,0.837,0.019,0.0,16,4,4,2,1000,1000,False
POT1,-0.1193268244040268,0.0925376646171109,0.099,0.099,0.099,0.099,0.099,0.901,0.024,0.0,16,4,4,2,1000,1000,False
POTEI,-0.2119085922799014,0.1092066097364377,0.0265,0.0265,0.0265,0.0265,0.0265,0.9735,0.2215,0.0055,16,4,4,2,1000,1000,False
POU1F1,0.1377812021207658,0.1109553199396544,0.89,0.1099999999999999,0.89,0.10999999999999999,0.89,0.11,0.071,0.0,16,4,4,2,1000,1000,False
POU2F1,0.1733839846343865,0.1493895369177242,0.881,0.119,0.881,0.119,0.881,0.119,0.2015,0.0165,16,4,4,2,1000,1000,False
POU2F2,0.1031121907539523,0.1508390338656607,0.7455,0.2544999999999999,0.7455,0.25449999999999995,0.7455,0.2545,0.1065,0.002,16,4,4,2,1000,1000,False
PPAT,0.2256291185400679,0.1054353432403911,0.9875,0.0124999999999999,0.9875,0.012499999999999956,0.9875,0.0125,0.2455,0.0035,16,4,4,2,1000,1000,False
PPIA,0.1935077738744191,0.1184080478146191,0.9485,0.0514999999999999,0.9485,0.05149999999999999,0.9485,0.0515,0.195,0.001,16,4,4,2,1000,1000,False
PPIAL4G,-0.1316431696333468,0.0990672728504879,0.0905,0.0905,0.0905,0.0905,0.0905,0.9095,0.043,0.0,16,4,4,2,1000,1000,False
PPID,0.2428100111165596,0.1231755191504364,0.976,0.024,0.976,0.02400000000000002,0.976,0.024,0.3105,0.0195,16,4,4,2,1000,1000,False
PPIE,0.2409594515561162,0.115430278086655,0.982,0.018,0.982,0.018000000000000016,0.982,0.018,0.308,0.0135,16,4,4,2,1000,1000,False
PPIL2,-0.1833829046666646,0.1212708107518371,0.071,0.071,0.071,0.071,0.071,0.929,0.167,0.003,16,4,4,2,1000,1000,False
PPIP5K1,0.1136368009595957,0.1074939711676045,0.847,0.153,0.847,0.15300000000000002,0.847,0.153,0.0415,0.0,16,4,4,2,1000,1000,False
PPM1E,-0.1516339318280501,0.1171593915245589,0.0905,0.0905,0.0905,0.0905,0.0905,0.9095,0.1115,0.001,16,4,4,2,1000,1000,False
PPP1R14A,-0.1666600834326844,0.1014224910434218,0.048,0.048,0.048,0.048,0.048,0.952,0.0905,0.0015,16,4,4,2,1000,1000,False
PPP1R16A,0.1059820666951298,0.0967818198013203,0.867,0.133,0.867,0.133,0.867,0.133,0.0225,0.0,16,4,4,2,1000,1000,False
PPP1R18,-0.1089609667651363,0.1136930892866209,0.167,0.167,0.167,0.167,0.167,0.833,0.0455,0.001,16,4,4,2,1000,1000,False
PPP1R21,-0.2137972439435124,0.1121214586911987,0.0305,0.0305,0.0305,0.0305,0.0305,0.9695,0.214,0.006,16,4,4,2,1000,1000,False
PPP1R36,0.172601118989659,0.1156261335251096,0.931,0.0689999999999999,0.931,0.06899999999999995,0.931,0.069,0.139,0.0015,16,4,4,2,1000,1000,False
PPP1R3F,0.1308302239928797,0.1561037536830254,0.7985,0.2015,0.7985,0.2015,0.7985,0.2015,0.1405,0.0085,16,4,4,2,1000,1000,False
PPP1R9A,-0.0670602541575476,0.1002858327336718,0.246,0.246,0.246,0.246,0.246,0.754,0.011,0.0,16,4,4,2,1000,1000,False
PPP2R2A,0.1942814001362652,0.1068228802347935,0.9645,0.0354999999999999,0.9645,0.035499999999999976,0.9645,0.0355,0.1665,0.001,16,4,4,2,1000,1000,False
PPP2R4,0.0885301037496156,0.0982698849397394,0.818,0.182,0.818,0.18200000000000005,0.818,0.182,0.0165,0.0,16,4,4,2,1000,1000,False
PPP2R5C,-0.5272375336735224,0.1523907947396372,0.0,0.0,0.0,0.0,0.0,1.0,0.937,0.5645,16,4,4,2,1000,1000,True
PPP3CA,0.1421410626016223,0.1756124630208462,0.7945,0.2055,0.975,0.025000000000000022,0.975,0.025,0.494,0.0925,16,4,4,2,1000,1000,False
PPP3CB,0.2259969649431202,0.1183802070803626,0.9705,0.0294999999999999,0.9705,0.02949999999999997,0.9705,0.0295,0.2725,0.0075,16,4,4,2,1000,1000,False
PPP4C,0.214089782893889,0.1799255120029969,0.8805,0.1195,0.9915,0.008499999999999952,0.9915,0.0085,0.6845,0.18,16,4,4,2,1000,1000,False
PPP4R2,0.2811037464799503,0.090080824262064,1.0,0.0,1.0,0.0,1.0,0.0,0.4418604651162791,0.0,16,4,4,2,1000,1000,False
PPP4R4,0.0942837901123814,0.098574895985656,0.8315,0.1684999999999999,0.8315,0.16849999999999998,0.8315,0.1685,0.0195,0.0,16,4,4,2,1000,1000,False
PPRC1,0.2221978456982963,0.1785431410785116,0.9005,0.0995,0.997,0.0030000000000000027,0.997,0.003,0.691,0.218,16,4,4,2,1000,1000,False
PQLC1,-0.1179871134067141,0.1084586117708997,0.1315,0.1315,0.1315,0.1315,0.1315,0.8685,0.049,0.0,16,4,4,2,1000,1000,False
PRAMEF11,0.251112124457232,0.1112055876557422,0.985,0.015,0.985,0.015000000000000013,0.985,0.015,0.316,0.0165,16,4,4,2,1000,1000,False
PRAMEF17,-0.1181837598575544,0.0953151840466609,0.1115,0.1115,0.1115,0.1115,0.1115,0.8885,0.0245,0.0,16,4,4,2,1000,1000,False
PRB4,-0.1564766429175947,0.1011031296685894,0.065,0.065,0.065,0.065,0.065,0.935,0.0775,0.0,16,4,4,2,1000,1000,False
PRDM13,0.2496065628476127,0.1111118050922758,0.9885,0.0114999999999999,0.9885,0.011499999999999955,0.9885,0.0115,0.332,0.014,16,4,4,2,1000,1000,False
PRDX3,-0.0753947634000189,0.0993187702270343,0.2345,0.2345,0.2345,0.2345,0.2345,0.7655,0.0115,0.0,16,4,4,2,1000,1000,False
PREB,0.7028417619051407,0.1810646998490191,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9845,16,4,4,2,1000,1000,True
PRKAA1,-0.1702008085038939,0.0962275957438641,0.0435,0.0435,0.0435,0.0435,0.0435,0.9565,0.0875,0.0005,16,4,4,2,1000,1000,False
PRKAB2,-0.1015886259518261,0.1161868920119603,0.188,0.188,0.188,0.188,0.188,0.812,0.047,0.0005,16,4,4,2,1000,1000,False
PRKACB,0.1499166896043797,0.120742181455162,0.8915,0.1085,0.8915,0.10850000000000004,0.8915,0.1085,0.1145,0.0005,16,4,4,2,1000,1000,False
PRKAR1A,-0.945341988026552,0.170182985170602,0.0,0.0,0.0,0.0,0.0,1.0,0.9995,0.9635,16,4,4,2,1000,1000,True
PRKAR2B,0.1879337274921229,0.1015580858353786,0.97,0.03,0.97,0.030000000000000027,0.97,0.03,0.1375,0.0,16,4,4,2,1000,1000,False
PRKCG,-0.2031664305630847,0.1124489455616076,0.0232558139534883,0.0232558139534883,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9767441860465116,0.18604651162790697,0.0,16,4,4,2,1000,1000,False
