gene,converged,iters,phi,beta_mean,beta_sd,lfsr,p_effect_ge_delta,p_abs_beta_ge_0_3_norm,p_abs_beta_ge_0_5_norm,neglog10_lfsr,hit_tier1,hit_tier2,hit_any,hit_category
AFAP1L2,False,25,5.332961697916576,-0.0005070846543149612,0.020506927332021647,0.4901361675876821,4.907946280236962e-27,1.950710467961944e-48,3.1525002897760095e-131,0.3096832493253446,False,False,False,none
AFF1,False,25,5.254523885625822,-0.00030246702345801554,0.020508155147422564,0.49411636450250795,4.4371931624383804e-27,1.8963622951906994e-48,2.9308965512817814e-131,0.30617076259419096,False,False,False,none
AFF2,False,25,3.6199399737441906,-0.0020340670734317313,0.029196583773086794,0.4722289632414488,5.5826379832204365e-14,1.1575235433203149e-24,1.732174166604327e-65,0.3258473798363046,False,False,False,none
AFF3,False,25,5.008034012725692,-0.0022550071989859794,0.03064350662265823,0.4706689433039819,8.023170650613141e-13,1.5826556676640703e-22,1.362441849959731e-59,0.32728445730565076,False,False,False,none
AFF4,False,25,4.815907391743248,-8.422391760335008e-05,0.020515409309463738,0.4983621878139972,4.12055375142225e-27,2.0028063835568117e-48,3.4123776321684e-131,0.3024549162820571,False,False,False,none
AFG3L2,False,25,5.4564679580586315,0.024015358556366776,0.09154924351044191,0.3965366941443979,0.0199916775974167,0.0014872136432956095,1.0526979563841982e-07,0.4017166183663696,False,False,False,none
AFM,False,25,4.387889443860364,-0.000388936026794651,0.02052282006307876,0.4924399406345614,5.043913575025053e-27,2.2442259047306774e-48,4.666339098698374e-131,0.30764672971771484,False,False,False,none
AFMID,False,25,3.2968155398792662,-0.00016915284298995654,0.020540649081807548,0.4967147358424715,4.967639714844776e-27,2.621645688079386e-48,7.19258725031439e-131,0.3038929557685335,False,False,False,none
AFP,False,25,3.5598168485265793,-7.544946154955543e-05,0.020536392256164757,0.4985343135173771,4.616908151565036e-27,2.4932174630965167e-48,6.259004553377714e-131,0.3023049443565571,False,False,False,none
AFTPH,False,25,3.7736502013676128,9.005265657551992e-05,0.020532774256085545,0.49825032425969046,4.146382114462082e-27,2.4022572074439345e-48,5.646778430370041e-131,0.30255240998994654,False,False,False,none
AGA,False,25,5.409780805682581,-7.009623722812961e-05,0.020505543285796457,0.49863625665144096,3.868093855665456e-27,1.8050880244309025e-48,2.558801122547548e-131,0.3022161464275556,False,False,False,none
AGAP1,False,25,5.433116617730716,0.0004175274509233434,0.02050528904304945,0.4918773227927986,2.9856148321419753e-27,1.8787614064146827e-48,2.8501126243088756e-131,0.3081431994227293,False,False,False,none
AGAP11,False,25,4.997375545262269,-0.0020343021452089672,0.029134554690752153,0.4721667220419762,4.932799435191055e-14,9.241347979736644e-25,9.291774055165178e-66,0.3259046249295179,False,False,False,none
AGAP2,False,25,3.4349956451227595,0.0005570383420036428,0.02053830901644845,0.4891812464020559,3.3449859003006635e-27,2.742764748577636e-48,8.080697497698378e-131,0.3105302007367726,False,False,False,none
AGAP3,False,25,3.5296201816110093,-0.002970262193525615,0.03519024403492974,0.46636688113384117,4.6506787751743783e-10,1.9443395964535884e-17,1.4707251297243592e-45,0.3312722984109662,False,False,False,none
AGAP4,False,25,2.4636595479262127,0.0007123671676935391,0.020556126903356904,0.4861775270101481,3.409056851328678e-27,3.459567653581854e-48,1.5179330536627894e-130,0.3132051197852601,False,False,False,none
AGAP5,False,25,5.327662674179766,-0.0002828089789334057,0.020507505859426515,0.4944985565907468,4.375407386942556e-27,1.878053033588099e-48,2.853753423880916e-131,0.3058349717424108,False,False,False,none
AGAP6,False,25,4.560002299881279,0.00044127255809654005,0.020519612087994358,0.49142144052251724,3.1981785343917082e-27,2.193684395276348e-48,4.3748920918049776e-131,0.3085458993466036,False,False,False,none
AGAP9,False,25,5.30693196811861,0.00030772970406768205,0.02050900926137761,0.4940142509124325,3.231527380314428e-27,1.91495496931028e-48,3.0109970603336154e-131,0.3062605227294669,False,False,False,none
AGBL1,False,25,5.491890952003787,-0.01169337209131587,0.06696658356749156,0.4306910683569014,0.0012037733197630346,9.964713851388821e-06,1.637005885927853e-13,0.36583413451446656,False,False,False,none
AGBL2,False,25,4.636777312160718,0.0006353618394129255,0.020518239806296256,0.4876484434726168,2.8641115501451212e-27,2.2749541910846498e-48,4.787430993414455e-131,0.31189315767259956,False,False,False,none
AGBL3,False,25,3.7653732884648456,0.00040327809197113494,0.02053288134190837,0.492165038314002,3.517711741310482e-27,2.4999429077249783e-48,6.289659510566591e-131,0.3078892403012203,False,False,False,none
AGBL4,False,25,3.3968794072977593,0.0004582023257958233,0.020539111715428684,0.49110082646110603,3.539944514114077e-27,2.6990953444600882e-48,7.764631107479328e-131,0.3088293350046294,False,False,False,none
AGBL5,False,25,4.865350632945606,0.0003051758768591224,0.02051444104596286,0.4940654941725128,3.3371344867424095e-27,2.0262470382343403e-48,3.5210553255548527e-131,0.3062154764359501,False,False,False,none
AGER,False,25,3.3625236564019665,-0.00023844419735399985,0.020539651830209428,0.495368795146936,5.123031276016526e-27,2.613056412712507e-48,7.125757503395708e-131,0.30507135447672623,False,False,False,none
AGFG1,False,25,5.263120082289675,-0.026366953735062756,0.09535013011413034,0.39107138733464386,0.026025501966234713,0.0023637133847509324,3.56366643644881e-07,0.40774395796055257,False,False,False,none
AGFG2,False,25,4.227364452133116,0.0009674584765281851,0.020525957241722997,0.4812034474995053,2.5107250024417172e-27,2.785719652913417e-48,7.999873523293186e-131,0.3176712698927744,False,False,False,none
AGGF1,False,25,3.2834720064984375,-0.0004340519969351123,0.020540975411698144,0.4915705654597484,5.719593213385382e-27,2.737515341262876e-48,8.080941751992293e-131,0.3084141299375822,False,False,False,none
AGK,False,25,4.176002564052358,0.0009992135931663985,0.02052597937435584,0.4805869842224681,2.4692154307540686e-27,2.824809829975337e-48,8.257253472615279e-131,0.3182279954066612,False,False,False,none
AGL,False,25,4.9161209925473885,0.003647281442921754,0.03876117569670666,0.4625163479329811,1.5876325553186508e-08,1.2764807569793948e-14,8.310955649239978e-38,0.3348729122403887,False,False,False,none
AGMAT,False,25,3.6044048394127164,0.0008335418324040644,0.02053562126186609,0.4838113594770886,2.8471085350196665e-27,2.918598566536783e-48,9.328257201906116e-131,0.3153239389912931,False,False,False,none
AGMO,False,25,3.7444629697525276,-0.000798159625481812,0.02053319541776778,0.4844963512122067,6.628100282572833e-27,2.808458860192651e-48,8.429036375163529e-131,0.31470948931367265,False,False,False,none
AGO1,False,25,5.363883451374356,-0.0005906618477631802,0.020507313738335465,0.48851105459096233,5.1398267713998475e-27,2.0027907904886796e-48,3.3750431063479723e-131,0.31112560411811796,False,False,False,none
AGO2,False,25,5.427523217846708,-0.0005753292295381365,0.020505461665598072,0.48880819909976714,5.0456237121237984e-27,1.9558617878056614e-48,3.1637215166643495e-131,0.3108615179988875,False,False,False,none
