gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
HYPM,0.0574474109469798,0.3253537937246636,0.557,0.4429999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.365,0.137,0.557,0.443,0.557,0.44299999999999995,False
IFI44,0.042825501381168,0.3469589676433339,0.548,0.4519999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.406,0.144,0.548,0.452,0.548,0.45199999999999996,False
IFT140,-0.0011919612403101,0.3113724917565724,0.507,0.493,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.324,0.107,0.507,0.493,0.507,0.493,False
IFT22,0.0141614884501907,0.3185579202137025,0.517,0.483,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.347,0.113,0.517,0.483,0.517,0.483,False
IFT81,-0.1117444055154417,0.3239326931844787,0.375,0.375,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.374,0.143,0.375,0.625,0.375,0.375,False
IGSF1,-0.1608681197600279,0.3165709435864774,0.298,0.298,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.409,0.165,0.298,0.702,0.298,0.298,False
IL9R,0.0191872776644983,0.3361209949393795,0.507,0.493,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.375,0.136,0.507,0.493,0.507,0.493,False
IMPG2,0.0714342080148535,0.3253479844398285,0.595,0.405,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.375,0.139,0.595,0.405,0.595,0.405,False
IRF2BPL,0.1513346968935093,0.3307369361817263,0.666,0.3339999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.39,0.171,0.666,0.334,0.666,0.33399999999999996,False
ITGAX,-0.0005997878878482,0.3335093636969146,0.476,0.476,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.369,0.142,0.476,0.524,0.476,0.476,False
ITIH1,-0.0474169654832873,0.3402595260533829,0.437,0.437,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.372,0.153,0.437,0.563,0.437,0.437,False
ITPA,-0.0081064533327898,0.3390486950160009,0.486,0.486,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.37,0.126,0.486,0.514,0.486,0.486,False
ITPRIPL2,-0.0509229892504537,0.3238781822188036,0.432,0.432,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.364,0.133,0.432,0.568,0.432,0.432,False
JOSD1,-0.0192124922400098,0.3182110077058924,0.479,0.479,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.34,0.113,0.479,0.521,0.479,0.479,False
JPH1,0.0380019481665287,0.329818867877085,0.53,0.47,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.381,0.13,0.53,0.47,0.53,0.47,False
JRK,0.0238379198677712,0.3262474658826229,0.532,0.4679999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.364,0.126,0.532,0.468,0.532,0.46799999999999997,False
JSRP1,0.0835850828933455,0.3352241644450832,0.612,0.388,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.386,0.155,0.612,0.388,0.612,0.388,False
KCNA5,0.0985924764051889,0.3239202299349439,0.625,0.375,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.391,0.141,0.625,0.375,0.625,0.375,False
KCNAB2,0.121358840730261,0.3164983634931144,0.656,0.344,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.391,0.139,0.656,0.344,0.656,0.344,False
KHDC1,0.1186597546978123,0.3273550154567516,0.649,0.351,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.373,0.157,0.649,0.351,0.649,0.351,False
KIAA0020,-0.0689060256615381,0.3298283608975674,0.409,0.409,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.371,0.14,0.409,0.591,0.409,0.409,False
KIAA1919,0.0824754375119921,0.3220956410161608,0.602,0.398,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.367,0.14,0.602,0.398,0.602,0.398,False
KIF20B,-0.0252149438468529,0.322751620835342,0.471,0.471,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.351,0.122,0.471,0.529,0.471,0.471,False
KIF2B,0.1852401850747418,0.3302727232181766,0.72,0.28,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.437,0.186,0.72,0.28,0.72,0.28,False
KIF4B,-0.0894630458678913,0.3219278451011377,0.379,0.379,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.378,0.126,0.379,0.621,0.379,0.379,False
KLC1,-0.0087473016259186,0.3163752760342709,0.487,0.487,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.345,0.109,0.487,0.513,0.487,0.487,False
KLHL35,0.0277178716944297,0.3173368439567141,0.523,0.477,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.337,0.117,0.523,0.477,0.523,0.477,False
KLRC2,-0.0542185252362397,0.3107565193019489,0.427,0.427,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.344,0.109,0.427,0.573,0.427,0.427,False
KNSTRN,-0.1645921348871075,0.3468463207312589,0.31,0.31,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.415,0.188,0.31,0.69,0.31,0.31,False
KRAS,-0.0703088277759251,0.3224732363198979,0.416,0.416,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.382,0.132,0.416,0.584,0.416,0.416,False
KRT82,-0.0434547963535742,0.3279742026149939,0.453,0.453,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.361,0.128,0.453,0.547,0.453,0.453,False
KRTAP10-1,0.2156085936540713,0.3539525754526033,0.728,0.272,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.471,0.23,0.728,0.272,0.728,0.272,False
KRTAP10-7,0.1348301473292857,0.3404428365407886,0.656,0.344,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.409,0.184,0.656,0.344,0.656,0.344,False
LAMC1,-0.0658323651502632,0.3270023705090019,0.418,0.418,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.365,0.131,0.418,0.582,0.418,0.418,False
LANCL1,-0.0200392117859544,0.3264751104724126,0.469,0.469,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.346,0.132,0.469,0.531,0.469,0.469,False
LASP1,0.0025468052953821,0.328610052549108,0.498,0.498,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.361,0.119,0.498,0.502,0.498,0.498,False
LECT1,0.0502759924904766,0.3140296302559176,0.569,0.431,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.316,0.123,0.569,0.431,0.569,0.43100000000000005,False
LETM2,0.0370926836178882,0.3435296939383936,0.543,0.4569999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.38,0.15,0.543,0.457,0.543,0.45699999999999996,False
LIG1,-0.1621506823759565,0.331992913732683,0.327,0.327,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.416,0.179,0.327,0.673,0.327,0.327,False
LILRB2,-0.0014477040430157,0.3297499656764297,0.497,0.497,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.377,0.134,0.497,0.503,0.497,0.497,False
LIMS1,-0.0088608890620326,0.3129013807593919,0.476,0.476,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.334,0.109,0.476,0.524,0.476,0.476,False
LIPA,-0.1066959046187346,0.3446961644174766,0.354,0.354,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.386,0.183,0.354,0.646,0.354,0.354,False
LIPN,-0.0200067256324803,0.3298701988046748,0.476,0.476,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.388,0.141,0.476,0.524,0.476,0.476,False
LOC100129697,-0.1025762908657619,0.3322701431252277,0.368,0.368,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.391,0.148,0.368,0.632,0.368,0.368,False
LOC100129924,-0.0528860956914528,0.3223614934748051,0.435,0.435,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.353,0.128,0.435,0.565,0.435,0.435,False
LOC101060389,-0.0864994530417966,0.3571318785948403,0.403,0.403,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.422,0.169,0.403,0.597,0.403,0.403,False
LOC101929983,0.147278947271297,0.3199832883157267,0.656,0.344,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.408,0.15,0.656,0.344,0.656,0.344,False
LOC102723859,-0.0675946780321594,0.3222679845554229,0.429,0.429,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.385,0.126,0.429,0.571,0.429,0.429,False
LRBA,-0.1524259556977252,0.329184388460665,0.3,0.3,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.401,0.158,0.3,0.7,0.3,0.3,False
LRFN4,-0.0983761759541064,0.3212398579304588,0.374,0.374,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.366,0.14,0.374,0.626,0.374,0.374,False
LRPPRC,0.1988087768513778,0.3450113684856901,0.722,0.278,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.456,0.221,0.722,0.278,0.722,0.278,False
LRRC28,0.002390707737715,0.325255109533981,0.507,0.493,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.344,0.139,0.507,0.493,0.507,0.493,False
LRTOMT,0.0174925935592398,0.3235103651112979,0.513,0.487,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.355,0.119,0.513,0.487,0.513,0.487,False
MAGEB18,0.0660727249852739,0.3151797192017574,0.573,0.427,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.334,0.124,0.573,0.427,0.573,0.42700000000000005,False
MANSC1,-0.0819104346225306,0.3272218508537412,0.4,0.4,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.383,0.128,0.4,0.6,0.4,0.4,False
MAP1A,-0.0022937722359913,0.3251023533149583,0.503,0.497,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.36,0.119,0.503,0.497,0.503,0.497,False
MBD5,-0.0946800062956391,0.3426993760812268,0.4,0.4,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.399,0.162,0.4,0.6,0.4,0.4,False
MBOAT2,0.0649958730577956,0.3382725733791019,0.593,0.407,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.374,0.151,0.593,0.407,0.593,0.40700000000000003,False
MCC,0.0595340062697389,0.3371774642827261,0.586,0.414,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.39,0.143,0.586,0.414,0.586,0.41400000000000003,False
MCTP1,-0.0522965399338214,0.3180005458748524,0.431,0.431,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.353,0.116,0.431,0.569,0.431,0.431,False
METTL13,-0.0542812093545012,0.3238925881478286,0.423,0.423,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.375,0.12,0.423,0.577,0.423,0.423,False
METTL8,-0.134636777246021,0.3396231692159693,0.349,0.349,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.41,0.185,0.349,0.651,0.349,0.349,False
MGAT4B,-0.0294369577836193,0.3274796536711085,0.486,0.486,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.362,0.125,0.486,0.514,0.486,0.486,False
MID2,0.1192682464358154,0.3313178062257213,0.642,0.358,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.403,0.16,0.642,0.358,0.642,0.358,False
MKRN2OS,-0.0801581696832924,0.3084907177812439,0.385,0.385,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.365,0.104,0.385,0.615,0.385,0.385,False
MMADHC,0.1177319817544831,0.3306702782598668,0.64,0.36,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.372,0.164,0.64,0.36,0.64,0.36,False
MN1,-0.0671796477694911,0.3273421808170501,0.41,0.41,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.384,0.129,0.41,0.59,0.41,0.41,False
MOAP1,0.0397077191063081,0.3227014674462621,0.54,0.4599999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.357,0.125,0.54,0.46,0.54,0.45999999999999996,False
MOB4,0.146167232192405,0.3388577782930634,0.682,0.3179999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.43,0.174,0.682,0.318,0.682,0.31799999999999995,False
MOCS2,0.1094861475422176,0.3300354283707985,0.62,0.38,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.381,0.153,0.62,0.38,0.62,0.38,False
MPHOSPH6,0.0813313172674283,0.3483605546001186,0.588,0.412,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.402,0.153,0.588,0.412,0.588,0.41200000000000003,False
MRGPRF,0.0447234146399658,0.3164334435592899,0.568,0.432,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.345,0.117,0.568,0.432,0.568,0.43200000000000005,False
MSI2,-0.0929577833118724,0.3261863954287029,0.385,0.385,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.378,0.131,0.385,0.615,0.385,0.385,False
MT1H,-0.0190663934332512,0.3429972134177964,0.47,0.47,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.367,0.139,0.47,0.53,0.47,0.47,False
MT1HL1,0.104054915769922,0.3271006536581265,0.618,0.382,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.378,0.141,0.618,0.382,0.618,0.382,False
MTERF4,0.1159548846805872,0.3295688905178514,0.621,0.379,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.412,0.144,0.621,0.379,0.621,0.379,False
MTX1,-0.1623739369605368,0.3324036242459329,0.299,0.299,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.411,0.164,0.299,0.701,0.299,0.299,False
MUC13,-0.0106195038420572,0.3249805524123065,0.476,0.476,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.361,0.116,0.476,0.524,0.476,0.476,False
MUC16,-0.0812429320916072,0.3353231351568909,0.391,0.391,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.384,0.155,0.391,0.609,0.391,0.391,False
MUT,-0.0089485388310527,0.3273231411904889,0.475,0.475,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.362,0.124,0.475,0.525,0.475,0.475,False
MVB12A,-0.1115193879844596,0.3333913669974228,0.376,0.376,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.384,0.16,0.376,0.624,0.376,0.376,False
MYOT,-0.1070122636863447,0.3326736341467076,0.379,0.379,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.387,0.152,0.379,0.621,0.379,0.379,False
NAPEPLD,0.1334332087787513,0.3080563448954214,0.668,0.3319999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.369,0.137,0.668,0.332,0.668,0.33199999999999996,False
NAT8B,0.013446080857026,0.3108821082935234,0.501,0.499,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.325,0.107,0.501,0.499,0.501,0.499,False
NDRG2,0.0371318534341488,0.3192146187100342,0.55,0.4499999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.346,0.129,0.55,0.45,0.55,0.44999999999999996,False
NDUFS8,0.070962584829549,0.3141690095725158,0.583,0.417,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.349,0.12,0.583,0.417,0.583,0.41700000000000004,False
NEU1,0.089841213608248,0.3125165220479072,0.607,0.393,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.352,0.119,0.607,0.393,0.607,0.393,False
NEU2,-0.0628230792592833,0.3202404769286024,0.419,0.419,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.33,0.127,0.419,0.581,0.419,0.419,False
NFATC3,0.2059239696546936,0.3411237091698771,0.708,0.292,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.435,0.206,0.708,0.292,0.708,0.29200000000000004,False
NHP2,0.1052798155894461,0.3383011331268963,0.63,0.37,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.401,0.161,0.63,0.37,0.63,0.37,False
NID1,-0.0948716426206878,0.332743048042588,0.382,0.382,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.388,0.15,0.382,0.618,0.382,0.382,False
NKX2-3,-0.0861795693374204,0.3230837643349464,0.39,0.39,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.369,0.14,0.39,0.61,0.39,0.39,False
NKX2-8,0.0850497636255211,0.3288385668442454,0.594,0.406,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.394,0.135,0.594,0.406,0.594,0.406,False
NLRP7,-0.074776412673776,0.3223859171739894,0.407,0.407,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.371,0.133,0.407,0.593,0.407,0.407,False
NME8,-0.0769412826743195,0.3263199960543377,0.426,0.426,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.373,0.131,0.426,0.574,0.426,0.426,False
NOC2L,-0.0179331654545595,0.3444729097096531,0.467,0.467,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.386,0.14,0.467,0.533,0.467,0.467,False
NOS3,-0.0844994375110958,0.3429961118214971,0.404,0.404,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.383,0.154,0.404,0.596,0.404,0.404,False
NOTCH2,0.0444125439208709,0.3222951881894347,0.541,0.4589999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.334,0.134,0.541,0.459,0.541,0.45899999999999996,False
NOX5,0.0220327751273872,0.3310145722035146,0.527,0.473,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.376,0.124,0.527,0.473,0.527,0.473,False
NR1H4,-0.0497977283238683,0.3309386057753988,0.446,0.446,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.373,0.147,0.446,0.554,0.446,0.446,False
NR2C1,-0.1360585175636462,0.3267329063571871,0.34,0.34,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.387,0.149,0.34,0.66,0.34,0.34,False
NTNG1,-0.1043568751742742,0.3278159158028689,0.383,0.383,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.39,0.148,0.383,0.617,0.383,0.383,False
NUP210L,0.0790457593431104,0.3276070001550885,0.596,0.404,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.377,0.151,0.596,0.404,0.596,0.404,False
NUP62CL,-0.0944204494551141,0.3183458589366053,0.372,0.372,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.356,0.132,0.372,0.628,0.372,0.372,False
NUTM2G,0.1094470546983185,0.3243851810735796,0.631,0.369,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.409,0.138,0.631,0.369,0.631,0.369,False
NYAP1,-0.0077019887743543,0.3314478018397641,0.501,0.499,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.378,0.136,0.501,0.499,0.501,0.499,False
OCRL,0.0026804798326303,0.3519337592320552,0.513,0.487,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.388,0.152,0.513,0.487,0.513,0.487,False
ONECUT2,0.024880069443017,0.3260153589984355,0.536,0.4639999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.367,0.112,0.536,0.464,0.536,0.46399999999999997,False
OPN5,-0.0592621998653564,0.3241640662937189,0.411,0.411,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.344,0.134,0.411,0.589,0.411,0.411,False
OR11G2,0.0366180952117311,0.3308929659960076,0.548,0.4519999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.374,0.136,0.548,0.452,0.548,0.45199999999999996,False
OR1F1,-0.0151623534902622,0.3208402044021073,0.492,0.492,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.35,0.114,0.492,0.508,0.492,0.492,False
OR1L8,0.0026790585714601,0.3180994845309686,0.514,0.486,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.337,0.115,0.514,0.486,0.514,0.486,False
OR2T35,0.083208020555371,0.3169081050070138,0.601,0.399,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.34,0.127,0.601,0.399,0.601,0.399,False
OR2T5,0.0949402772461145,0.3251902456526129,0.61,0.39,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.382,0.127,0.61,0.39,0.61,0.39,False
OR56B4,-0.0125113246106351,0.3291443583511733,0.465,0.465,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.364,0.124,0.465,0.535,0.465,0.465,False
OR5AU1,0.0018364923558066,0.3244602528100724,0.508,0.492,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.354,0.121,0.508,0.492,0.508,0.492,False
OR5D13,0.0217934333191402,0.3216625123086285,0.526,0.474,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.348,0.119,0.526,0.474,0.526,0.474,False
OR5D16,0.043645554201135,0.3330377307472251,0.547,0.4529999999999999,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.378,0.139,0.547,0.453,0.547,0.45299999999999996,False
OR6F1,0.0718524523066428,0.3260705941238458,0.598,0.402,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.378,0.141,0.598,0.402,0.598,0.402,False
OR7A5,-0.1895860183955046,0.3334311634205502,0.308,0.308,0.4493793798077807,1.5396077611303542,0.3827217421593429,16,4,4,500,0.436,0.2,0.308,0.692,0.308,0.308,False
