gene,chains,tune,beta_mean_nuts,psp_nuts,lfsr_nuts,n_obs,beta_sd_nuts,n_sgrna,draws,n_sample,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
MUCL1,2,1000,-0.0800791632134704,0.1885,0.1885,16,0.0920666611342226,4,1000,4,0.0105,0.0,0.1885,0.8115,0.1885,0.1885,False
MUM1,2,1000,0.1887092265877115,0.974,0.026,16,0.1013465754227546,4,1000,4,0.137,0.0015,0.974,0.026,0.974,0.026000000000000023,False
MYB,2,1000,-0.163001419786372,0.044,0.044,16,0.0947459390453668,4,1000,4,0.066,0.0,0.044,0.956,0.044,0.044,False
MYBPC1,2,1000,-0.1514049657750006,0.0945,0.0945,16,0.1154094674637335,4,1000,4,0.093,0.0015,0.0945,0.9055,0.0945,0.0945,False
MYBPC3,2,1000,-0.124306895297949,0.129,0.129,16,0.1098970406483894,4,1000,4,0.059,0.0,0.129,0.871,0.129,0.129,False
MYBPHL,2,1000,-0.1443361626263013,0.083,0.083,16,0.1054067114223072,4,1000,4,0.069,0.0,0.083,0.917,0.083,0.083,False
MYC,2,1000,0.3098651425258398,0.9775,0.0224999999999999,16,0.149085379538807,4,1000,4,0.5285,0.0995,0.9775,0.0225,0.9775,0.022499999999999964,False
MYD88,2,1000,0.1760249248672014,0.9415,0.0584999999999999,16,0.1150674313103924,4,1000,4,0.148,0.002,0.9415,0.0585,0.9415,0.058499999999999996,False
MYDGF,2,1000,0.2061496677757184,0.978,0.022,16,0.1037784634345899,4,1000,4,0.1885,0.002,0.978,0.022,0.978,0.02200000000000002,False
MYH9,2,1000,-0.2265975783813176,0.0232558139534883,0.0232558139534883,16,0.1167596632764655,4,1000,4,0.2558139534883721,0.0,0.023255813953488372,0.9767441860465116,0.023255813953488372,0.023255813953488372,False
MYL10,2,1000,-0.1316129344443591,0.1145,0.1145,16,0.109721365349623,4,1000,4,0.0635,0.0,0.1145,0.8855,0.1145,0.1145,False
MYNN,2,1000,0.2928101764115914,0.9765,0.0234999999999999,16,0.1485837457496428,4,1000,4,0.4865,0.0745,0.9765,0.0235,0.9765,0.023499999999999965,False
MYO16,2,1000,-0.0897284145912632,0.186,0.186,16,0.098194726203808,4,1000,4,0.013,0.0,0.186,0.814,0.186,0.186,False
MYO9B,2,1000,-0.2652513747516016,0.0095,0.0095,16,0.115474900523529,4,1000,4,0.387,0.021,0.0095,0.9905,0.0095,0.0095,False
MZB1,2,1000,0.162653740375126,0.96,0.04,16,0.0942671637429063,4,1000,4,0.0745,0.0005,0.96,0.04,0.96,0.040000000000000036,False
NAA15,2,1000,0.2311550438864277,0.913,0.0869999999999999,16,0.1688634432997943,4,1000,4,0.7075,0.2335,0.9925,0.0075,0.9925,0.007499999999999951,False
NAA16,2,1000,0.2349087044056403,0.9767441860465116,0.0232558139534884,16,0.1223105417271303,4,1000,4,0.27906976744186046,0.023255813953488372,0.9767441860465116,0.023255813953488372,0.9767441860465116,0.023255813953488413,False
NAA30,2,1000,-0.3668440607590454,0.002,0.002,16,0.1183005731095659,4,1000,4,0.712,0.124,0.002,0.998,0.002,0.002,False
NAA35,2,1000,-0.1291348065454056,0.081,0.081,16,0.0953504835745895,4,1000,4,0.041,0.0005,0.081,0.919,0.081,0.081,False
NAA38,2,1000,-0.1098547816697329,0.144,0.144,16,0.1029716585832548,4,1000,4,0.0355,0.0,0.144,0.856,0.144,0.144,False
NAA40,2,1000,0.2558847962800378,0.9875,0.0124999999999999,16,0.1046872571813075,4,1000,4,0.353,0.0075,0.9875,0.0125,0.9875,0.012499999999999956,False
NAA50,2,1000,-0.3108261612570735,0.0045,0.0045,16,0.1270121656860886,4,1000,4,0.5285,0.0635,0.0045,0.9955,0.0045,0.0045,False
NAA60,2,1000,0.2122334525478768,0.9302325581395348,0.0697674418604651,16,0.1211994161721685,4,1000,4,0.27906976744186046,0.0,0.9302325581395349,0.06976744186046512,0.9302325581395349,0.06976744186046513,False
NAB2,2,1000,0.4561478893433581,0.994,0.006,16,0.1786876567398969,4,1000,4,0.982,0.768,1.0,0.0,1.0,0.0,True
NACC1,2,1000,-0.1782356688638955,0.0475,0.0475,16,0.1101942626014815,4,1000,4,0.14,0.0025,0.0475,0.9525,0.0475,0.0475,False
NACC2,2,1000,0.1403430585510863,0.9085,0.0915,16,0.1046379985650514,4,1000,4,0.0675,0.0,0.9085,0.0915,0.9085,0.09150000000000003,False
NADK,2,1000,-0.1207909681646178,0.139,0.139,16,0.1136529136920891,4,1000,4,0.061,0.0005,0.139,0.861,0.139,0.139,False
NAGPA,2,1000,-0.0547902755832308,0.269,0.269,16,0.0911864941352883,4,1000,4,0.0055,0.0,0.269,0.731,0.269,0.269,False
NAIF1,2,1000,-0.0643863302043703,0.242,0.242,16,0.0932166512983988,4,1000,4,0.007,0.0,0.242,0.758,0.242,0.242,False
NASP,2,1000,-0.2935948145689693,0.0,0.0,16,0.0863966761309093,4,1000,4,0.4883720930232558,0.0,0.0,1.0,0.0,0.0,False
NBAS,2,1000,0.2126258818836623,0.974,0.026,16,0.1079051532889279,4,1000,4,0.2045,0.0045,0.974,0.026,0.974,0.026000000000000023,False
NCAPD2,2,1000,-0.2702939808822339,0.0095,0.0095,16,0.1174681053260437,4,1000,4,0.392,0.0275,0.0095,0.9905,0.0095,0.0095,False
NCAPD3,2,1000,-0.1299865066048017,0.1385,0.1385,16,0.1169916686656076,4,1000,4,0.072,0.0005,0.1385,0.8615,0.1385,0.1385,False
NCAPH2,2,1000,-0.2077426035397176,0.0175,0.0175,16,0.0975764577084873,4,1000,4,0.166,0.0005,0.0175,0.9825,0.0175,0.0175,False
NCBP1,2,1000,0.4147756674768996,0.989,0.011,16,0.1714652176104747,4,1000,4,0.973,0.6855,0.9995,0.0005,0.9995,0.0004999999999999449,True
NCEH1,2,1000,-0.0759107004114608,0.1995,0.1995,16,0.0893733425188789,4,1000,4,0.009,0.0,0.1995,0.8005,0.1995,0.1995,False
NCF1,2,1000,0.1874549849579586,0.9485,0.0514999999999999,16,0.1145147745996755,4,1000,4,0.158,0.004,0.9485,0.0515,0.9485,0.05149999999999999,False
NCKAP1L,2,1000,-0.7719283706343354,0.0,0.0,16,0.1473835473041005,4,1000,4,1.0,0.966,0.0,1.0,0.0,0.0,True
NCOA2,2,1000,0.1826434530720798,0.9525,0.0474999999999999,16,0.1078313641316714,4,1000,4,0.137,0.002,0.9525,0.0475,0.9525,0.04749999999999999,False
NCOA3,2,1000,0.1885256216985503,0.867,0.133,16,0.1737189723908504,4,1000,4,0.625,0.1645,0.9855,0.0145,0.9855,0.014499999999999957,False
NCOR1,2,1000,-1.0336739645867203,0.0,0.0,16,0.1710607984760075,4,1000,4,1.0,0.995,0.0,1.0,0.0,0.0,True
NCOR2,2,1000,-1.349908072350023,0.0,0.0,16,0.1795325726413302,4,1000,4,1.0,1.0,0.0,1.0,0.0,0.0,True
NCSTN,2,1000,0.1634188406220421,0.961,0.039,16,0.094028687791896,4,1000,4,0.075,0.0,0.961,0.039,0.961,0.039000000000000035,False
NDST4,2,1000,0.1157069629546099,0.902,0.0979999999999999,16,0.0944637745695643,4,1000,4,0.0315,0.0,0.902,0.098,0.902,0.09799999999999998,False
NDUFA11,2,1000,0.1975463878420838,0.9545,0.0454999999999999,16,0.1164596128171741,4,1000,4,0.191,0.004,0.9545,0.0455,0.9545,0.045499999999999985,False
NDUFA4,2,1000,-0.1979442207426546,0.0375,0.0375,16,0.1109977013293262,4,1000,4,0.185,0.0055,0.0375,0.9625,0.0375,0.0375,False
NDUFA7,2,1000,-0.0736918292431211,0.242,0.242,16,0.1068869664067718,4,1000,4,0.017,0.0,0.242,0.758,0.242,0.242,False
NDUFAF1,2,1000,0.3019867033126168,1.0,0.0,16,0.1017282578512898,4,1000,4,0.46511627906976744,0.023255813953488372,1.0,0.0,1.0,0.0,False
NDUFAF3,2,1000,0.1234287745308617,0.9125,0.0875,16,0.094113368575159,4,1000,4,0.032,0.0,0.9125,0.0875,0.9125,0.08750000000000002,False
NDUFB11,2,1000,0.2718892527106408,0.9767441860465116,0.0232558139534884,16,0.0951635727078365,4,1000,4,0.4186046511627907,0.023255813953488372,0.9767441860465116,0.023255813953488372,0.9767441860465116,0.023255813953488413,False
NDUFB9,2,1000,0.1267219999186314,0.8575,0.1424999999999999,16,0.1208150016426887,4,1000,4,0.0805,0.0015,0.8575,0.1425,0.8575,0.14249999999999996,False
NDUFS3,2,1000,0.1159591516639235,0.8685,0.1314999999999999,16,0.1031180148760968,4,1000,4,0.032,0.0005,0.8685,0.1315,0.8685,0.13149999999999995,False
NDUFV3,2,1000,0.0975696906128561,0.7955,0.2045,16,0.1160189261433085,4,1000,4,0.042,0.0005,0.7955,0.2045,0.7955,0.20450000000000002,False
NEDD4,2,1000,0.2267916268598068,0.982,0.018,16,0.1103943970305259,4,1000,4,0.2465,0.014,0.982,0.018,0.982,0.018000000000000016,False
NEK11,2,1000,0.1720260456500948,0.9545,0.0454999999999999,16,0.098632555400256,4,1000,4,0.0995,0.0005,0.9545,0.0455,0.9545,0.045499999999999985,False
NELFB,2,1000,0.285269140066353,0.9965,0.0034999999999999,16,0.105681683812763,4,1000,4,0.4455,0.024,0.9965,0.0035,0.9965,0.0034999999999999476,False
NELFCD,2,1000,0.1635740255338423,0.859,0.141,16,0.1535313288468417,4,1000,4,0.183,0.0155,0.859,0.141,0.859,0.14100000000000001,False
NELFE,2,1000,0.2054154136015492,0.9535,0.0464999999999999,16,0.1169960901179146,4,1000,4,0.2055,0.0065,0.9535,0.0465,0.9535,0.046499999999999986,False
NELL1,2,1000,-0.4261931539597847,0.0005,0.0005,16,0.1540526336072487,4,1000,4,0.7815,0.3285,0.0005,0.9995,0.0005,0.0005,False
NFATC1,2,1000,0.2559405416125412,1.0,0.0,16,0.0961781713109329,4,1000,4,0.37209302325581395,0.0,1.0,0.0,1.0,0.0,False
NFATC3,2,1000,0.1319676028010979,0.8865,0.1135,16,0.113387569244453,4,1000,4,0.0645,0.0005,0.8865,0.1135,0.8865,0.11350000000000005,False
NFIA,2,1000,-0.2220750398825015,0.032,0.032,16,0.1117854987535631,4,1000,4,0.235,0.0065,0.032,0.968,0.032,0.032,False
NFKB1,2,1000,-0.6143711594843664,0.0,0.0,16,0.1518453928482548,4,1000,4,0.9795,0.776,0.0,1.0,0.0,0.0,True
NFKB2,2,1000,0.5456362383123803,1.0,0.0,16,0.1605679507149434,4,1000,4,0.9345,0.6285,1.0,0.0,1.0,0.0,True
NFKBID,2,1000,0.1206053042813116,0.793,0.2069999999999999,16,0.1528375172131268,4,1000,4,0.1245,0.006,0.793,0.207,0.793,0.20699999999999996,False
NFRKB,2,1000,0.3473906092827885,0.99,0.01,16,0.1500621278168402,4,1000,4,0.633,0.1535,0.99,0.01,0.99,0.010000000000000009,False
NFYA,2,1000,-0.0584105274110656,0.2845,0.2845,16,0.0959825224534519,4,1000,4,0.005,0.0,0.2845,0.7155,0.2845,0.2845,False
NGFR,2,1000,0.1415703077966806,0.936,0.0639999999999999,16,0.0951291932093808,4,1000,4,0.0465,0.0,0.936,0.064,0.936,0.06399999999999995,False
NHLH2,2,1000,0.1416413569626859,0.912,0.0879999999999999,16,0.1063552447672477,4,1000,4,0.0645,0.0005,0.912,0.088,0.912,0.08799999999999997,False
NHLRC2,2,1000,-0.2548777369923949,0.0155,0.0155,16,0.1155864609927751,4,1000,4,0.3475,0.017,0.0155,0.9845,0.0155,0.0155,False
NHLRC3,2,1000,0.1675930065895886,0.911,0.0889999999999999,16,0.1235634697298424,4,1000,4,0.142,0.003,0.911,0.089,0.911,0.08899999999999997,False
NHP2L1,2,1000,0.1675526563125607,0.9535,0.0464999999999999,16,0.101017472469728,4,1000,4,0.0965,0.0005,0.9535,0.0465,0.9535,0.046499999999999986,False
NHSL2,2,1000,-0.1096864980840228,0.149,0.149,16,0.1055354669573904,4,1000,4,0.035,0.0,0.149,0.851,0.149,0.149,False
NIF3L1,2,1000,-0.0729034037273463,0.2025,0.2025,16,0.0884661401981828,4,1000,4,0.006,0.0,0.2025,0.7975,0.2025,0.2025,False
NINJ1,2,1000,0.2358178021628278,0.99,0.01,16,0.1039215715073014,4,1000,4,0.2625,0.0065,0.99,0.01,0.99,0.010000000000000009,False
NKAP,2,1000,0.349766957426929,1.0,0.0,16,0.1470819555107948,4,1000,4,0.6511627906976745,0.16279069767441862,1.0,0.0,1.0,0.0,False
NKRF,2,1000,-0.0987998492894638,0.136,0.136,16,0.0922159702359545,4,1000,4,0.0155,0.0,0.136,0.864,0.136,0.136,False
NKTR,2,1000,-0.0808252277432562,0.192,0.192,16,0.093299778909611,4,1000,4,0.0085,0.0,0.192,0.808,0.192,0.192,False
NLGN3,2,1000,0.1065313474442251,0.8455,0.1544999999999999,16,0.1064324692763777,4,1000,4,0.0325,0.0,0.8455,0.1545,0.8455,0.15449999999999997,False
NLRC3,2,1000,-0.1397616094625553,0.0955,0.0955,16,0.1013233673166417,4,1000,4,0.0505,0.0,0.0955,0.9045,0.0955,0.0955,False
NLRC5,2,1000,-0.1331485588094697,0.12,0.12,16,0.1129720499349405,4,1000,4,0.0715,0.0,0.12,0.88,0.12,0.12,False
NMNAT1,2,1000,0.1291490547028417,0.7805,0.2195,16,0.1736178348797977,4,1000,4,0.482,0.094,0.969,0.031,0.969,0.031000000000000028,False
NMT1,2,1000,-0.9668886780004408,0.0,0.0,16,0.1712894734241871,4,1000,4,1.0,0.9805,0.0,1.0,0.0,0.0,True
NOC3L,2,1000,0.0677190835007997,0.773,0.2269999999999999,16,0.0899597505485671,4,1000,4,0.004,0.0,0.773,0.227,0.773,0.22699999999999998,False
NODAL,2,1000,0.1286032925803536,0.9075,0.0925,16,0.0965986531829575,4,1000,4,0.0405,0.0,0.9075,0.0925,0.9075,0.09250000000000003,False
NOMO1,2,1000,0.1841944011250673,0.9655,0.0344999999999999,16,0.1038297599281656,4,1000,4,0.131,0.003,0.9655,0.0345,0.9655,0.034499999999999975,False
NOP10,2,1000,-0.1023314389006931,0.141,0.141,16,0.0965517366582236,4,1000,4,0.026,0.0,0.141,0.859,0.141,0.141,False
NOSIP,2,1000,0.1669194171911082,0.8435,0.1564999999999999,16,0.1633425499621877,4,1000,4,0.5495,0.128,0.9915,0.0085,0.9915,0.008499999999999952,False
NOSTRIN,2,1000,0.0791111995602475,0.7935,0.2065,16,0.0969836679789578,4,1000,4,0.011,0.0,0.7935,0.2065,0.7935,0.20650000000000002,False
NOX4,2,1000,0.1712740967222633,0.945,0.055,16,0.1080803539720993,4,1000,4,0.1085,0.001,0.945,0.055,0.945,0.05500000000000005,False
NPAP1,2,1000,0.1164193981082733,0.8695,0.1304999999999999,16,0.1058349877064778,4,1000,4,0.0425,0.001,0.8695,0.1305,0.8695,0.13049999999999995,False
NPAT,2,1000,-0.2460037461246948,0.0215,0.0215,16,0.1218283130715369,4,1000,4,0.324,0.0205,0.0215,0.9785,0.0215,0.0215,False
NPC1,2,1000,0.2589239342591694,0.9845,0.0154999999999999,16,0.1127256472594874,4,1000,4,0.362,0.0165,0.9845,0.0155,0.9845,0.015499999999999958,False
NPC2,2,1000,0.1994806089948569,0.973,0.027,16,0.104506565853114,4,1000,4,0.1645,0.0025,0.973,0.027,0.973,0.027000000000000024,False
NPDC1,2,1000,-0.1185325772066391,0.1275,0.1275,16,0.1062116429275504,4,1000,4,0.047,0.0,0.1275,0.8725,0.1275,0.1275,False
NPHP1,2,1000,-0.1551161975917179,0.0685,0.0685,16,0.1052980307425684,4,1000,4,0.0815,0.0015,0.0685,0.9315,0.0685,0.0685,False
NPHP3,2,1000,0.1681610142616486,0.948,0.052,16,0.1034084911096029,4,1000,4,0.1045,0.0,0.948,0.052,0.948,0.052000000000000046,False
NPHP4,2,1000,-0.1549873706765427,0.096,0.096,16,0.1184735357398427,4,1000,4,0.108,0.001,0.096,0.904,0.096,0.096,False
NPIPA5,2,1000,-0.6261370870501896,0.0,0.0,16,0.1541088164927841,4,1000,4,0.9875,0.795,0.0,1.0,0.0,0.0,True
NPLOC4,2,1000,0.1516892630356703,0.9345,0.0655,16,0.0991596722047309,4,1000,4,0.066,0.0005,0.9345,0.0655,0.9345,0.0655,False
NPSR1,2,1000,-0.0624806208116894,0.2505,0.2505,16,0.0963132027538731,4,1000,4,0.0105,0.0,0.2505,0.7495,0.2505,0.2505,False
NPTX2,2,1000,0.1463274122988202,0.8975,0.1025,16,0.1129078325029892,4,1000,4,0.0875,0.0005,0.8975,0.1025,0.8975,0.10250000000000004,False
NPTXR,2,1000,0.2305606372260794,0.9815,0.0184999999999999,16,0.1088785528661267,4,1000,4,0.2635,0.0045,0.9815,0.0185,0.9815,0.01849999999999996,False
NR2C1,2,1000,-0.0747272073155671,0.244,0.244,16,0.107043864883453,4,1000,4,0.015,0.0,0.244,0.756,0.244,0.244,False
NRD1,2,1000,-0.1350608626745427,0.1055,0.1055,16,0.109510211310458,4,1000,4,0.0665,0.0,0.1055,0.8945,0.1055,0.1055,False
NRG3,2,1000,-0.0340780758126927,0.3465,0.3465,16,0.0908007372152383,4,1000,4,0.002,0.0,0.3465,0.6535,0.3465,0.3465,False
NRG4,2,1000,-0.0996552990138752,0.1505,0.1505,16,0.0964282524909566,4,1000,4,0.0175,0.0,0.1505,0.8495,0.1505,0.1505,False
NRIP1,2,1000,-0.1016106025208016,0.155,0.155,16,0.1012810474118122,4,1000,4,0.033,0.0,0.155,0.845,0.155,0.155,False
NRK,2,1000,-0.1359404074589486,0.1,0.1,16,0.1066021592887361,4,1000,4,0.0655,0.0,0.1,0.9,0.1,0.1,False
NRXN2,2,1000,-0.177753634585643,0.067,0.067,16,0.1201810794978963,4,1000,4,0.154,0.004,0.067,0.933,0.067,0.067,False
NSDHL,2,1000,-0.0782784364617362,0.21,0.21,16,0.1012460723346212,4,1000,4,0.0205,0.0,0.21,0.79,0.21,0.21,False
NSF,2,1000,0.2201500018918123,0.9735,0.0264999999999999,16,0.1176642713166828,4,1000,4,0.2525,0.0065,0.9735,0.0265,0.9735,0.026499999999999968,False
NSUN2,2,1000,0.1926339226160169,0.96,0.04,16,0.1107450078917978,4,1000,4,0.1615,0.0035,0.96,0.04,0.96,0.040000000000000036,False
NSUN7,2,1000,0.1773428928928763,0.9595,0.0404999999999999,16,0.102261562870086,4,1000,4,0.116,0.001,0.9595,0.0405,0.9595,0.04049999999999998,False
NT5DC2,2,1000,-0.1285484511133736,0.0745,0.0745,16,0.0925176523310448,4,1000,4,0.037,0.0,0.0745,0.9255,0.0745,0.0745,False
NT5DC3,2,1000,0.1860200461514711,0.954,0.046,16,0.1136018488753841,4,1000,4,0.156,0.0025,0.954,0.046,0.954,0.04600000000000004,False
NTF4,2,1000,-0.1643902144501832,0.0715,0.0715,16,0.1112430909807402,4,1000,4,0.114,0.001,0.0715,0.9285,0.0715,0.0715,False
NTN3,2,1000,0.0839868631508825,0.829,0.171,16,0.0879603164805968,4,1000,4,0.0045,0.0,0.829,0.171,0.829,0.17100000000000004,False
NUBP1,2,1000,-0.1046057810788817,0.1205,0.1205,16,0.0886202419812004,4,1000,4,0.0135,0.0,0.1205,0.8795,0.1205,0.1205,False
NUDCD2,2,1000,-0.1025919908904065,0.1305,0.1305,16,0.0923542221190762,4,1000,4,0.0155,0.0,0.1305,0.8695,0.1305,0.1305,False
NUDT5,2,1000,-0.2013771915942819,0.02,0.02,16,0.1044442405296112,4,1000,4,0.1775,0.0015,0.02,0.98,0.02,0.02,False
NUFIP2,2,1000,0.2877389645565276,0.988,0.012,16,0.1263786485022424,4,1000,4,0.4645,0.045,0.988,0.012,0.988,0.01200000000000001,False
NUMB,2,1000,0.2299392892606614,0.9767441860465116,0.0232558139534884,16,0.1399521336624408,4,1000,4,0.23255813953488372,0.023255813953488372,0.9767441860465116,0.023255813953488372,0.9767441860465116,0.023255813953488413,False
NUP188,2,1000,0.0452182319999799,0.616,0.384,16,0.1560670409153913,4,1000,4,0.062,0.002,0.616,0.384,0.616,0.384,False
NUP35,2,1000,0.2315569461866769,0.9835,0.0164999999999999,16,0.1133673776109453,4,1000,4,0.2765,0.008,0.9835,0.0165,0.9835,0.01649999999999996,False
NUP43,2,1000,0.2201061831016168,0.9534883720930232,0.0465116279069767,16,0.1305651511142269,4,1000,4,0.27906976744186046,0.0,0.9534883720930233,0.046511627906976744,0.9534883720930233,0.046511627906976716,False
NUP85,2,1000,0.1782165847506552,0.9605,0.0394999999999999,16,0.1024905361255777,4,1000,4,0.1185,0.0,0.9605,0.0395,0.9605,0.03949999999999998,False
NUPL1,2,1000,0.1559507038436026,0.899,0.1009999999999999,16,0.1203921749063129,4,1000,4,0.1185,0.002,0.899,0.101,0.899,0.10099999999999998,False
NUPL2,2,1000,0.2313062903642779,0.98,0.02,16,0.1138101781472618,4,1000,4,0.2735,0.006,0.98,0.02,0.98,0.020000000000000018,False
NUS1,2,1000,0.6534343277988196,1.0,0.0,16,0.1282829623791976,4,1000,4,0.999,0.8815,1.0,0.0,1.0,0.0,True
NUTM1,2,1000,-0.4751873866416446,0.0005,0.0005,16,0.1448095416783115,4,1000,4,0.8895,0.4415,0.0005,0.9995,0.0005,0.0005,True
NUTM2F,2,1000,-0.2054651943764599,0.0235,0.0235,16,0.109621813085224,4,1000,4,0.1995,0.004,0.0235,0.9765,0.0235,0.0235,False
NXNL1,2,1000,0.203936943668682,0.96,0.04,16,0.1202455245923523,4,1000,4,0.212,0.0075,0.96,0.04,0.96,0.040000000000000036,False
NXPE2,2,1000,-0.0640057035792517,0.2355,0.2355,16,0.089564563833386,4,1000,4,0.005,0.0,0.2355,0.7645,0.2355,0.2355,False
NXT1,2,1000,0.2801414304293003,0.972,0.028,16,0.1521663667934914,4,1000,4,0.448,0.0695,0.972,0.028,0.972,0.028000000000000025,False
OARD1,2,1000,-0.2421501774013152,0.0,0.0,16,0.0971416235525612,4,1000,4,0.2558139534883721,0.0,0.0,1.0,0.0,0.0,False
OAS2,2,1000,-0.0723493795377449,0.2255,0.2255,16,0.0945107959313079,4,1000,4,0.0065,0.0,0.2255,0.7745,0.2255,0.2255,False
OAT,2,1000,-0.1139673438224849,0.1645,0.1645,16,0.1161515445045428,4,1000,4,0.0585,0.0005,0.1645,0.8355,0.1645,0.1645,False
OCA2,2,1000,-0.2250538819574076,0.022,0.022,16,0.1100351330157295,4,1000,4,0.24,0.009,0.022,0.978,0.022,0.022,False
OCM2,2,1000,0.1358216132120767,0.888,0.1119999999999999,16,0.1119921718861486,4,1000,4,0.0675,0.001,0.888,0.112,0.888,0.11199999999999999,False
OCSTAMP,2,1000,0.119646742143183,0.908,0.0919999999999999,16,0.0927088712024529,4,1000,4,0.018,0.0,0.908,0.092,0.908,0.09199999999999997,False
ODC1,2,1000,0.1357675805840443,0.9025,0.0975,16,0.1055989900485598,4,1000,4,0.0655,0.0,0.9025,0.0975,0.9025,0.09750000000000003,False
OGFOD3,2,1000,-0.1407410517936612,0.095,0.095,16,0.109656624254813,4,1000,4,0.076,0.0005,0.095,0.905,0.095,0.095,False
OGFRL1,2,1000,0.2280672995883731,0.9795,0.0204999999999999,16,0.1113551815925162,4,1000,4,0.253,0.0085,0.9795,0.0205,0.9795,0.020499999999999963,False
OGT,2,1000,0.3021884910092838,0.975,0.025,16,0.1535544593346315,4,1000,4,0.5105,0.0935,0.975,0.025,0.975,0.025000000000000022,False
OLA1,2,1000,-0.531327470379132,0.0,0.0,16,0.1520664244130133,4,1000,4,0.9375,0.5805,0.0,1.0,0.0,0.0,True
OLAH,2,1000,-0.0590066940552528,0.268,0.268,16,0.093936966745672,4,1000,4,0.0065,0.0,0.268,0.732,0.268,0.268,False
OLFM1,2,1000,0.2705278322879764,0.9935,0.0064999999999999,16,0.1092223802269767,4,1000,4,0.389,0.0165,0.9935,0.0065,0.9935,0.00649999999999995,False
OLFML2A,2,1000,-0.2049271813645207,0.0305,0.0305,16,0.1068775641405864,4,1000,4,0.182,0.0015,0.0305,0.9695,0.0305,0.0305,False
OLIG2,2,1000,-0.5326620557368813,0.0005,0.0005,16,0.1510488701816639,4,1000,4,0.9405,0.582,0.0005,0.9995,0.0005,0.0005,True
OMG,2,1000,0.1707042044179539,0.9395,0.0605,16,0.1070819295951368,4,1000,4,0.1085,0.001,0.9395,0.0605,0.9395,0.0605,False
OPN1LW,2,1000,-0.1261554074750461,0.084,0.084,16,0.0900706983191215,4,1000,4,0.0245,0.0,0.084,0.916,0.084,0.084,False
OR10H1,2,1000,-0.070427699487175,0.246,0.246,16,0.1013523044901678,4,1000,4,0.01,0.0,0.246,0.754,0.246,0.246,False
OR10H4,2,1000,0.1740874235510463,0.9345,0.0655,16,0.1177101553641254,4,1000,4,0.1405,0.002,0.9345,0.0655,0.9345,0.0655,False
OR10J1,2,1000,0.1139705983157087,0.8515,0.1484999999999999,16,0.1082723590766218,4,1000,4,0.045,0.0,0.8515,0.1485,0.8515,0.14849999999999997,False
OR10J3,2,1000,0.1106211740515129,0.86,0.14,16,0.1046877388874005,4,1000,4,0.0385,0.0005,0.86,0.14,0.86,0.14,False
OR10K1,2,1000,-0.0868233600709818,0.168,0.168,16,0.0918945619082836,4,1000,4,0.0115,0.0,0.168,0.832,0.168,0.168,False
OR11A1,2,1000,0.1177595314365135,0.8745,0.1254999999999999,16,0.1023947045270108,4,1000,4,0.0385,0.0,0.8745,0.1255,0.8745,0.12549999999999994,False
OR11L1,2,1000,-0.1235178124251403,0.1305,0.1305,16,0.1096452100697973,4,1000,4,0.053,0.0,0.1305,0.8695,0.1305,0.1305,False
OR13C5,2,1000,0.190536635758015,0.9645,0.0354999999999999,16,0.1042365719117359,4,1000,4,0.1415,0.001,0.9645,0.0355,0.9645,0.035499999999999976,False
OR13C9,2,1000,-0.0508086923998238,0.296,0.296,16,0.0933011045165643,4,1000,4,0.004,0.0,0.296,0.704,0.296,0.296,False
OR13H1,2,1000,-0.1107394890018602,0.157,0.157,16,0.1089576238578071,4,1000,4,0.0405,0.0,0.157,0.843,0.157,0.157,False
OR1G1,2,1000,-0.2043294461751855,0.0385,0.0385,16,0.1154582465069501,4,1000,4,0.206,0.003,0.0385,0.9615,0.0385,0.0385,False
OR1N2,2,1000,-0.1227229754587589,0.155,0.155,16,0.1215301037338243,4,1000,4,0.074,0.0005,0.155,0.845,0.155,0.155,False
OR1S1,2,1000,-0.1775312276033397,0.0485,0.0485,16,0.1042535841565644,4,1000,4,0.124,0.001,0.0485,0.9515,0.0485,0.0485,False
OR2A12,2,1000,-0.1636842957954875,0.0895,0.0895,16,0.1184356378856548,4,1000,4,0.1185,0.0015,0.0895,0.9105,0.0895,0.0895,False
OR2A2,2,1000,0.1361288464465893,0.8965,0.1035,16,0.1097813084824835,4,1000,4,0.0685,0.0,0.8965,0.1035,0.8965,0.10350000000000004,False
OR2AE1,2,1000,-0.1400891868373545,0.081,0.081,16,0.1038406273554161,4,1000,4,0.0585,0.0,0.081,0.919,0.081,0.081,False
OR2AG2,2,1000,-0.1901339657352945,0.0465116279069767,0.0465116279069767,16,0.1116112412376346,4,1000,4,0.11627906976744186,0.0,0.046511627906976744,0.9534883720930233,0.046511627906976744,0.046511627906976744,False
OR2T3,2,1000,0.1591889305423354,0.9115,0.0885,16,0.1137350792741196,4,1000,4,0.106,0.001,0.9115,0.0885,0.9115,0.08850000000000002,False
